username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Stéphane,France,Twin Room with Mountain View,1 night,Couple,08-09-2023 00:00:00,Very good,8.0,fr,"Petits bungalows bien aménagés, dans un espace vert, personnel sympathique, Pas cher",Bruit de la rue,"title: Very good. liked: Petits bungalows bien aménagés, dans un espace vert, personnel sympathique, Pas cher. disliked: Bruit de la rue.",,0,0,
Mariona,Spain,Twin Room with Mountain View,2 nights,Group,08-09-2023 00:00:00,Very good,8.0,es,"Lo que mas me gusto es el interior del hotel, pequeñas cabañas al lado de la carretera, han conseguido que te olvides que es un hotel de carretera. Hotel bueno si estas todo el dia fuera visitando cosas, poco que hacer en el hotel, hay bar con billar, pero poco mas. Desayuno bueno, cantidad buena y con opciones. Carta menú también completa y con opciones.","Estar al lado de dos carreteras con bastante tráfico y que no puedes entrar y salir a pie a ver nada cerca porque no hay nada que hacer alli. Poco personal y tardan bastante en servir la comida. El servicio de bar muy limitado, hay coctels en la carta pero no saben hacerlos 😅","title: Very good. liked: Lo que mas me gusto es el interior del hotel, pequeñas cabañas al lado de la carretera, han conseguido que te olvides que es un hotel de carretera. Hotel bueno si estas todo el dia fuera visitando cosas, poco que hacer en el hotel, hay bar con billar, pero poco mas. Desayuno bueno, cantidad buena y con opciones. Carta menú también completa y con opciones. disliked: Estar al lado de dos carreteras con bastante tráfico y que no puedes entrar y salir a pie a ver nada cerca porque no hay nada que hacer alli. Poco personal y tardan bastante en servir la comida. El servicio de bar muy limitado, hay coctels en la carta pero no saben hacerlos 😅.",,0,0,
Susanne,Germany,Twin Room with Mountain View,2 nights,Family,08-06-2023 00:00:00,Nette Häuschen an befahrener Straße,7.0,de,Der Billardtisch war super; man konnte Taxifahrer bekommen und der Aufgang zu den Cottages ist sehr hübsch. Sauber auch unterm Bett!,Im Restaurant sind alle Türen offen dadurch ist es irre laut durch vorbeifahrende Mopeds. Lage an einer Straße und daher trotz idyllischer Berglage zu laut. Essen war nicht so besonders. Service etwas überfordert aber sehr nett.,title: Nette Häuschen an befahrener Straße. liked: Der Billardtisch war super; man konnte Taxifahrer bekommen und der Aufgang zu den Cottages ist sehr hübsch. Sauber auch unterm Bett! disliked: Im Restaurant sind alle Türen offen dadurch ist es irre laut durch vorbeifahrende Mopeds. Lage an einer Straße und daher trotz idyllischer Berglage zu laut. Essen war nicht so besonders. Service etwas überfordert aber sehr nett.,,0,0,
Ramon,France,Double Room with Mountain View,1 night,Couple,08-05-2023 00:00:00,Good,7.0,fr,"Très belles chambres , personnel très agréable",Le bruit et l'emplacement entre deux routes importantes,"title: Good. liked: Très belles chambres , personnel très agréable. disliked: Le bruit et l'emplacement entre deux routes importantes.",,0,0,
Alex,Spain,Twin Room with Mountain View,2 nights,Family,08-01-2023 00:00:00,Very good,8.0,ca,Espai molt bonic.,Al costat de la carretera. Hi ha molt soroll.,title: Very good. liked: Espai molt bonic. disliked: Al costat de la carretera. Hi ha molt soroll.,,0,0,
Johannes,Germany,Twin Room with Mountain View,2 nights,Family,07-28-2023 00:00:00,Superb,9.0,de,"Das Hotel liegt etwas außerhalb an einer Strassenkehre mit Aussicht ins Tal . Wir wohnten in einer recht hübschen und sauberen Einzelhütte, die Innenanlage ist sehr gepflegt. Auf Wunsch wird das Frühstück zur ausgewählten Zeit zur Hütte gebracht; morgens auf dem kleinen Balkon zu frühstücken ist einfach herrlich. Durch die hohe Lage kann es aber recht kühl werden, in unserem Fall waren es morgens nur 18° und das in den Tropen...:-)","Durch die Lage in einer Strassenkurve höhrt man deutlich den Verkehrslärm, nachts geht es aber.","title: Superb. liked: Das Hotel liegt etwas außerhalb an einer Strassenkehre mit Aussicht ins Tal . Wir wohnten in einer recht hübschen und sauberen Einzelhütte, die Innenanlage ist sehr gepflegt. Auf Wunsch wird das Frühstück zur ausgewählten Zeit zur Hütte gebracht; morgens auf dem kleinen Balkon zu frühstücken ist einfach herrlich. Durch die hohe Lage kann es aber recht kühl werden, in unserem Fall waren es morgens nur 18° und das in den Tropen...:-) disliked: Durch die Lage in einer Strassenkurve höhrt man deutlich den Verkehrslärm, nachts geht es aber.",,0,0,
Christin,Germany,Double Room with Mountain View,3 nights,Couple,07-27-2023 00:00:00,"Schönes Hotel, etwas Abgelegen",9.0,de,"Die Häuschen waren super schön und sauber. Das Personal war sehr nett. Es gibt einen kostenlosen Shuttle der einen zu den drei nahe liegenden Attraktionen fährt (zum Markt, zum Botanischen Garten und zum Tempel). Wir haben sogar das Frühstück auf den eigenen Balkon bekommen. Schöner Garten. Die Fahrer bieten auch Fahrten zu Attraktionen an, die weiter entfernt sind. Es gibt ein Hotel Restaurant, dieses hat den ganzen Tag geöffnet.","Das Hotel ist sehr außerhalb. Der kostenlose Shuttle fährt einen nur bis 18 Uhr. Die Fahrer sind aber sehr nett und helfen einen oft auch noch nach 18 Uhr, denn andere Fahrdienste gibt es in der Gegend nicht viele. Zu Fuß kann man nicht gut zu Restaurants gehen.","title: Schönes Hotel, etwas Abgelegen. liked: Die Häuschen waren super schön und sauber. Das Personal war sehr nett. Es gibt einen kostenlosen Shuttle der einen zu den drei nahe liegenden Attraktionen fährt (zum Markt, zum Botanischen Garten und zum Tempel). Wir haben sogar das Frühstück auf den eigenen Balkon bekommen. Schöner Garten. Die Fahrer bieten auch Fahrten zu Attraktionen an, die weiter entfernt sind. Es gibt ein Hotel Restaurant, dieses hat den ganzen Tag geöffnet. disliked: Das Hotel ist sehr außerhalb. Der kostenlose Shuttle fährt einen nur bis 18 Uhr. Die Fahrer sind aber sehr nett und helfen einen oft auch noch nach 18 Uhr, denn andere Fahrdienste gibt es in der Gegend nicht viele. Zu Fuß kann man nicht gut zu Restaurants gehen.",,0,0,
Stéphanie,Reunion,Double Room with Mountain View,2 nights,Couple,07-24-2023 00:00:00,Séjour au frais très reposant,8.0,fr,"L’hôtel est magnifique, le jardin est merveilleux et les chalets dans lesquels nous dormons sont cocooning. Le petit-déjeuner au top. Le shuttle en direction du centre c’est pratique.","L’hôtel est à côté de la route, ça ne m’a pas gêné mais ça peut gêner certains. Le quartier est réputé pour ces fraises mais il n’y en avait pas… beaucoup de propositions sur le menu mais indisponible au restaurant…","title: Séjour au frais très reposant. liked: L’hôtel est magnifique, le jardin est merveilleux et les chalets dans lesquels nous dormons sont cocooning. Le petit-déjeuner au top. Le shuttle en direction du centre c’est pratique. disliked: L’hôtel est à côté de la route, ça ne m’a pas gêné mais ça peut gêner certains. Le quartier est réputé pour ces fraises mais il n’y en avait pas… beaucoup de propositions sur le menu mais indisponible au restaurant….",,0,0,
Timon,Netherlands,Twin Room with Mountain View,1 night,Family,07-21-2023 00:00:00,Erg goed!,8.0,nl,Perfect om als tussenstop te gebruiken tijdens een roadtrip door bali.,-,title: Erg goed! liked: Perfect om als tussenstop te gebruiken tijdens een roadtrip door bali. disliked: -,,1,0,
Volker,Germany,Twin Room with Mountain View,1 night,Family,07-07-2023 00:00:00,Very good,8.0,de,Eine wunderschöne Anlage mit gutem Frühstück. Das Personal war sehr nett und hilfsbereit.,"Die Betten! Sie haben so stark gequietscht, das wir ständig wach wurden.","title: Very good. liked: Eine wunderschöne Anlage mit gutem Frühstück. Das Personal war sehr nett und hilfsbereit. disliked: Die Betten! Sie haben so stark gequietscht, das wir ständig wach wurden.",,0,0,
Joana,Portugal,Twin Room with Mountain View,2 nights,Couple,07-05-2023 00:00:00,Superb,9.0,pt,"O quarto é muito acolhedor, o pequeno-almoço é bastante bom e a mesa de snooker para uso gratuito foi muito fixe.","De não haver um aquecedor no quarto, à noite fica um pouco frio","title: Superb. liked: O quarto é muito acolhedor, o pequeno-almoço é bastante bom e a mesa de snooker para uso gratuito foi muito fixe. disliked: De não haver um aquecedor no quarto, à noite fica um pouco frio.",,0,0,
Cherniavskaia,Indonesia,Double Room with Mountain View,1 night,Family,07-02-2023 00:00:00,Уютное место.,9.0,ru,Очень уютное место. Большая ванна. Включен завтрак. Уютное кафе,"Наш мотобайк переставили на какую то другую парковку и утром вернули насквозь мокрые шлемы, в которых пришлось ехать домой(","title: Уютное место. liked: Очень уютное место. Большая ванна. Включен завтрак. Уютное кафе. disliked: Наш мотобайк переставили на какую то другую парковку и утром вернули насквозь мокрые шлемы, в которых пришлось ехать домой(",,0,0,
Jan,Netherlands,Twin Room with Mountain View,3 nights,Couple,06-18-2023 00:00:00,Prima uitvalsbasis,8.0,nl,Vriendelijk en behulpzaam personeel. Dagelijkse gratis transfer naar nabije omgeving.,"Uiteindelijk toch het geluid, ondanks dat we wisten dat het een straathotel was.","title: Prima uitvalsbasis. liked: Vriendelijk en behulpzaam personeel. Dagelijkse gratis transfer naar nabije omgeving. disliked: Uiteindelijk toch het geluid, ondanks dat we wisten dat het een straathotel was.",,0,0,
E,Netherlands,Double Room with Mountain View,6 nights,Family,06-11-2023 00:00:00,fantastisch!,9.0,nl,"erg aardige medewerkers. het was schoon in de accomodatie. mooie omgeving, gratis breng en haal service naar het centrum.",de bedden vonden wij wat hard liggen.,"title: fantastisch! liked: erg aardige medewerkers. het was schoon in de accomodatie. mooie omgeving, gratis breng en haal service naar het centrum. disliked: de bedden vonden wij wat hard liggen.",,1,0,
Massimo,Italy,Double Room with Mountain View,2 nights,Solo traveller,05-19-2026 00:00:00,Pleasant,6.0,it,"Buona la posizione, cortese il personale (non sempre presente). Struttura che un tempo deve essere stata molto accogliente, ora risente del tempo. Sempre un plus la vasca da bagno.","Decisamente da migliorare la pulizia, non è accettabile non ci sia almeno il cambio giornaliero degli asciugamani, specialmente considerando l'umidità del posto. Anche il ristorante non offre granché, fortunatamente il costo non è eccessivo.","title: Pleasant. liked: Buona la posizione, cortese il personale (non sempre presente). Struttura che un tempo deve essere stata molto accogliente, ora risente del tempo. Sempre un plus la vasca da bagno. disliked: Decisamente da migliorare la pulizia, non è accettabile non ci sia almeno il cambio giornaliero degli asciugamani, specialmente considerando l'umidità del posto. Anche il ristorante non offre granché, fortunatamente il costo non è eccessivo.",,0,0,
Sonja,Germany,Double Room with Mountain View,1 night,Solo traveller,04-23-2026 00:00:00,"Alter Glanz, leider nicht aufpoliert",5.0,de,Wir haben einen tollen Kontakt über das Hotel bekommen für einen Scooterverleih. Das Personal war auch sehr freundlich. Die Entfernung zum Bratan Tempel ist mit Scooter sehr gut machbar.,"Es ist so schade, denn die Bungalows und das Restaurant sind wunderschön. Kolonialstil. Mit etwas gutem Willen und Einsatz, könnte es neuen Glanz bekommen.Es ist jedoch vor allem im Restaurant sehr schmutzig. Die Tischdecken haben Löcher und beim Frühstück war der Dreck vom Vortag noch auf dem Tisch. Leider ist es auch sehr laut durch die Nähe zur Straße. Können wir leider nicht empfehlen. Wirklich schade, aber hier muss erst alles auf Vordermann gebracht werden.","title: Alter Glanz, leider nicht aufpoliert. liked: Wir haben einen tollen Kontakt über das Hotel bekommen für einen Scooterverleih. Das Personal war auch sehr freundlich. Die Entfernung zum Bratan Tempel ist mit Scooter sehr gut machbar. disliked: Es ist so schade, denn die Bungalows und das Restaurant sind wunderschön. Kolonialstil. Mit etwas gutem Willen und Einsatz, könnte es neuen Glanz bekommen.Es ist jedoch vor allem im Restaurant sehr schmutzig. Die Tischdecken haben Löcher und beim Frühstück war der Dreck vom Vortag noch auf dem Tisch. Leider ist es auch sehr laut durch die Nähe zur Straße. Können wir leider nicht empfehlen. Wirklich schade, aber hier muss erst alles auf Vordermann gebracht werden.",,0,0,
Michael,Germany,Double Room with Mountain View,2 nights,Couple,03-23-2026 00:00:00,Tolles Preis Leistungsniveau,10.0,de,"Super personal, sehr sauber und gepflegt, Lage ist top und ich habe meinen Aufenthalt sehr genossen.",,"title: Tolles Preis Leistungsniveau. liked: Super personal, sehr sauber und gepflegt, Lage ist top und ich habe meinen Aufenthalt sehr genossen.",,0,0,Thank you for your very nice review!
Sukru,Indonesia,Double Room with Mountain View,1 night,Solo traveller,02-23-2026 00:00:00,Exceptional,10.0,tr,Herşey çok guzeldi,,title: Exceptional. liked: Herşey çok guzeldi.,,0,0,Thank you so much for the review..
Jörg,Germany,Double Room with Mountain View,3 nights,Couple,02-21-2026 00:00:00,Exceptional,10.0,de,"Sehr liebevoll gestaltet, Bungalow und Garten, wunderschön Wir haben uns sehr wohl gefühlt. Sehr nette Angestellte",,"title: Exceptional. liked: Sehr liebevoll gestaltet, Bungalow und Garten, wunderschön Wir haben uns sehr wohl gefühlt. Sehr nette Angestellte.",,0,0,Thank you for taking time to give us such a nice review
Sébastien,France,Double Room with Mountain View,1 night,Couple,09-18-2025 00:00:00,Passable,5.0,fr,Proche des lacs Jolie endroit,Trop proche de la route ( bruit voiture scooter) Mauvaise odeur ds le chalet (humidité) Tache sur le canapé lit Petit déjeuner pas bon,title: Passable. liked: Proche des lacs Jolie endroit. disliked: Trop proche de la route ( bruit voiture scooter) Mauvaise odeur ds le chalet (humidité) Tache sur le canapé lit Petit déjeuner pas bon.,,0,0,
Frédéric,France,Double Room with Mountain View,1 night,Couple,09-12-2025 00:00:00,Moyen,4.0,fr,La chambre le jardin personnel,Bruyant Le restaurant vieillissant bp de mouche en mangeant,title: Moyen. liked: La chambre le jardin personnel. disliked: Bruyant Le restaurant vieillissant bp de mouche en mangeant.,,0,0,
Виктория,Russia,Double Room with Mountain View,1 night,Couple,09-08-2025 00:00:00,"Мне очень понравилось,рекомендую проработать еду",10.0,ru,Комфортно как дома,"Немного шумно,ресторан на троечку)качество еды,но персонал на высоте","title: Мне очень понравилось,рекомендую проработать еду. liked: Комфортно как дома. disliked: Немного шумно,ресторан на троечку)качество еды,но персонал на высоте.",,0,0,
Christos,Greece,Double Room with Mountain View,1 night,Couple,09-07-2025 00:00:00,Exceptional,10.0,el,"Πολύ ευγενικά παιδιά. Σε πολύ καλή τοποθεσία Value for money. Private δωμάτια, ξυλινα σπιτάκια πανέμορφα. Το συνιστώ,,θα ξανα εμένα.",Τίποτα,"title: Exceptional. liked: Πολύ ευγενικά παιδιά. Σε πολύ καλή τοποθεσία Value for money. Private δωμάτια, ξυλινα σπιτάκια πανέμορφα. Το συνιστώ,,θα ξανα εμένα. disliked: Τίποτα.",,0,0,
Romagnoli,Italy,Double Room with Mountain View,1 night,Couple,09-01-2025 00:00:00,Exceptional,10.0,it,"Alloggio accogliente e curato nei minimi dettagli, vicino al lago, ma meglio raggiungerlo in auto. I bungalow sono circondati da bellissime piante e fiori stupendi.",,"title: Exceptional. liked: Alloggio accogliente e curato nei minimi dettagli, vicino al lago, ma meglio raggiungerlo in auto. I bungalow sono circondati da bellissime piante e fiori stupendi.",,0,0,
Maria,Switzerland,Twin Room with Mountain View,1 night,Family,08-24-2025 00:00:00,Établissement parfait pour la visite de la région.,10.0,fr,"Les cottages, adorables. Le jardin magnifique et le personnel très attentionné et chaleureux",Bruit de la route mais pas pendant la nuit c’est calme. L’hôtel averti ceci dans les chambres et conseil de garder les fenêtres fermées pour ne pas avoir un réveil trop matinal.,"title: Établissement parfait pour la visite de la région. liked: Les cottages, adorables. Le jardin magnifique et le personnel très attentionné et chaleureux. disliked: Bruit de la route mais pas pendant la nuit c’est calme. L’hôtel averti ceci dans les chambres et conseil de garder les fenêtres fermées pour ne pas avoir un réveil trop matinal.",,0,0,
Stéphane,France,Twin Room with Mountain View,3 nights,Couple,08-22-2025 00:00:00,Exceptional,10.0,fr,"Nous avons aimé l'emplacement, le confort, l a gentillesse du personnel, le magnifique jardin. Nous avons apprécié le Shuttle proposé gratuitement par l'hôtel., à la demande, pour aller sur différents lieux de Bedugul. Attention : dernière navette avant 16h.",Rien,"title: Exceptional. liked: Nous avons aimé l'emplacement, le confort, l a gentillesse du personnel, le magnifique jardin. Nous avons apprécié le Shuttle proposé gratuitement par l'hôtel., à la demande, pour aller sur différents lieux de Bedugul. Attention : dernière navette avant 16h. disliked: Rien.",,0,0,
Christian,Netherlands,Double Room with Mountain View,5 nights,Couple,08-12-2025 00:00:00,"Prachtig park en huisjes, fantastische service.",10.0,nl,"Een uitgebreid ontbijt en gratis shuttlebusvervoer naar het dorp. Tevens een mooi verzorgt park. Via hen zijn we in contact gebracht met een organisatie waarmee we een mooie, afwisselende en interessante boot en jungletocht hebben gemaakt.",De matrassen zijn ok.,"title: Prachtig park en huisjes, fantastische service. liked: Een uitgebreid ontbijt en gratis shuttlebusvervoer naar het dorp. Tevens een mooi verzorgt park. Via hen zijn we in contact gebracht met een organisatie waarmee we een mooie, afwisselende en interessante boot en jungletocht hebben gemaakt. disliked: De matrassen zijn ok.",,0,0,
Mat_72,Italy,Twin Room with Mountain View,1 night,Group,08-04-2025 00:00:00,"Struttura fantastica e molto piacevole, da passarci più di una notte!",10.0,it,"Struttura perfetta sotto molti punti di vista: bungalow spaziosi e molto comodi, tutto pulito, rimodernato e tenuto molto bene, bagni bellissimi; letti molto comodi; giardino ben curato, l'intera struttura è ben curata; istorante buono e non costoso. Un vero peccato averci passato solo una notte, meriterebbe soggiorni più lunghi, un vero piacere!","Un po' defilato, non vicinissimo al lago (20 min. a piedi). Forse l'unica piccola pecca dell'intera struttura è la strada che passa sotto e sopra, molto trafficata anche di notte da auto e moto, il cui rumore purtroppo si sente anche nelle stanze. Tuttavia questo piccolo problema non offusca questo autentico gioiellino.","title: Struttura fantastica e molto piacevole, da passarci più di una notte! liked: Struttura perfetta sotto molti punti di vista: bungalow spaziosi e molto comodi, tutto pulito, rimodernato e tenuto molto bene, bagni bellissimi; letti molto comodi; giardino ben curato, l'intera struttura è ben curata; istorante buono e non costoso. Un vero peccato averci passato solo una notte, meriterebbe soggiorni più lunghi, un vero piacere! disliked: Un po' defilato, non vicinissimo al lago (20 min. a piedi). Forse l'unica piccola pecca dell'intera struttura è la strada che passa sotto e sopra, molto trafficata anche di notte da auto e moto, il cui rumore purtroppo si sente anche nelle stanze. Tuttavia questo piccolo problema non offusca questo autentico gioiellino.",,0,0,Thank you for taking your time to write us such a lovely review. Thank you!
Nellie,Spain,Double Room with Mountain View,2 nights,Group,07-23-2025 00:00:00,Super et calme!,10.0,fr,"Logements confortables, propres et agréables! Le personnel était très arrangeant. Le restaurant sur place est bon et abordable.","Prévoir un petit pull, il fait frais à Bedugul :)","title: Super et calme! liked: Logements confortables, propres et agréables! Le personnel était très arrangeant. Le restaurant sur place est bon et abordable. disliked: Prévoir un petit pull, il fait frais à Bedugul :)",,0,0,
Ibtissem,France,Double Room with Mountain View,2 nights,Couple,07-20-2025 00:00:00,Passable,5.0,fr,"Gentillesse du personnel , proximité du lac et du temple , possibilité de manger au restaurant de l’hôtel",Ménage pas impeccable mais fait l’affaire,"title: Passable. liked: Gentillesse du personnel , proximité du lac et du temple , possibilité de manger au restaurant de l’hôtel. disliked: Ménage pas impeccable mais fait l’affaire.",,0,0,
Tim,Germany,Double Room with Mountain View,1 night,Couple,07-20-2025 00:00:00,Exceptional,10.0,de,Schöne gepflegte Anlage und Bungalows Nahe des Ulun Danu Bratan Tempels - gute Unterkunft um ihn vor den Touristenmassen morgens zu besuchen.,,title: Exceptional. liked: Schöne gepflegte Anlage und Bungalows Nahe des Ulun Danu Bratan Tempels - gute Unterkunft um ihn vor den Touristenmassen morgens zu besuchen.,,0,0,
Svetlana,Russia,Twin Room with Mountain View,1 night,Group,06-25-2025 00:00:00,Pleasant,6.0,ru,Красивая территория.,"В комнате было очень темно. От дороги очень шумно. В комнате неприятный запах. На завтрак принесли не то , что заказали. Сок разводят с водой. После завтрака остались голодными.","title: Pleasant. liked: Красивая территория. disliked: В комнате было очень темно. От дороги очень шумно. В комнате неприятный запах. На завтрак принесли не то , что заказали. Сок разводят с водой. После завтрака остались голодными.",,0,0,
Kevin,Germany,Double Room with Mountain View,1 night,Couple,06-23-2025 00:00:00,Sehr schönes Hotel,10.0,de,"Zentrale Lage, sehr freundliches Personal und gutes Essen",,"title: Sehr schönes Hotel. liked: Zentrale Lage, sehr freundliches Personal und gutes Essen.",,0,0,
Nathalie,France,Double Room with Mountain View,1 night,Couple,05-26-2025 00:00:00,Impeccable,10.0,fr,"Un séjour parfait du début à la fin ! Nous avons passé un moment exceptionnel dans cet hôtel. Dès notre arrivée, l’accueil a été chaleureux et professionnel. La chambre était pleine de charme dans un style très Balinais, impeccablement propre et très confortable, avec une vue magnifique. Le personnel a toujours été disponible, souriant et aux petits soins. Le petit-déjeuner était copieux et de grande qualité, avec des produits frais et variés. L’emplacement est idéal, proche des principaux points d’intérêt tout en étant calme. Un grand bravo à toute l’équipe pour leur sens du service irréprochable. Nous reviendrons sans hésiter et recommandons cet établissement les yeux fermés !",,"title: Impeccable. liked: Un séjour parfait du début à la fin ! Nous avons passé un moment exceptionnel dans cet hôtel. Dès notre arrivée, l’accueil a été chaleureux et professionnel. La chambre était pleine de charme dans un style très Balinais, impeccablement propre et très confortable, avec une vue magnifique. Le personnel a toujours été disponible, souriant et aux petits soins. Le petit-déjeuner était copieux et de grande qualité, avec des produits frais et variés. L’emplacement est idéal, proche des principaux points d’intérêt tout en étant calme. Un grand bravo à toute l’équipe pour leur sens du service irréprochable. Nous reviendrons sans hésiter et recommandons cet établissement les yeux fermés !",,0,0,
Murat,Turkey,Double Room with Mountain View,2 nights,Couple,05-17-2025 00:00:00,Poor,3.0,tr,"Kulübe zemin, tavan ve esyalar ahsap oldugundan nem ve kuf kokuyor. Yoldan cok gurultu aliyor. Odada yada kahvaltida pecete vermiyorlar. Kahvalti cok kotu.",,"title: Poor. liked: Kulübe zemin, tavan ve esyalar ahsap oldugundan nem ve kuf kokuyor. Yoldan cok gurultu aliyor. Odada yada kahvaltida pecete vermiyorlar. Kahvalti cok kotu.",,0,0,
Segovia,Spain,Double Room with Mountain View,3 nights,Couple,05-03-2025 00:00:00,Hotel de carretera correcto pero no excelente,6.0,es,"El hotel y la habitación estaban decoradas de forma bonita. El baño estaba equipado muy bien, con bañera incluida. El personal fue muy atento y nos ayudó mucho en diversas ocasiones. El precio era económico.","La habitación tiene mucha humedad. Aunque hay deshumidificador, se nota mucho en el olor. La ubicación, en mitad de la carretera hace necesario contratar conductores (no funcionan aplicaciones como Gojeck o Grab) o depender del Shuttle del hotel (solo para moverte por el pueblo de Bedugul y hasta las 18h) El restaurante, aunque económico, no destaca especialmente. La limpieza podría mejorar. Encontré algunas manchas en las sábanas. Además encontramos algunos bichos en la habitación (cucaracha y ratón), pero es normal estando rodeado de tanta naturaleza.","title: Hotel de carretera correcto pero no excelente. liked: El hotel y la habitación estaban decoradas de forma bonita. El baño estaba equipado muy bien, con bañera incluida. El personal fue muy atento y nos ayudó mucho en diversas ocasiones. El precio era económico. disliked: La habitación tiene mucha humedad. Aunque hay deshumidificador, se nota mucho en el olor. La ubicación, en mitad de la carretera hace necesario contratar conductores (no funcionan aplicaciones como Gojeck o Grab) o depender del Shuttle del hotel (solo para moverte por el pueblo de Bedugul y hasta las 18h) El restaurante, aunque económico, no destaca especialmente. La limpieza podría mejorar. Encontré algunas manchas en las sábanas. Además encontramos algunos bichos en la habitación (cucaracha y ratón), pero es normal estando rodeado de tanta naturaleza.",,0,0,
Tamara,Germany,Twin Room with Mountain View,1 night,Family,04-24-2025 00:00:00,Schimmelgeruch,3.0,de,"Sehr freundliches Personal, an sich wäre es eine nette Anlage von der Optik der Ausstattung.","Starker Schimmelgeruch im Zimmer die Gardinen, die Bettwäsche war feucht & dadurch teilweise gammelig. Obwohl eine sehr schöne Badewanne im Zimmer vorhanden war, gab es nur sehr kaltes Wasser.","title: Schimmelgeruch. liked: Sehr freundliches Personal, an sich wäre es eine nette Anlage von der Optik der Ausstattung. disliked: Starker Schimmelgeruch im Zimmer die Gardinen, die Bettwäsche war feucht & dadurch teilweise gammelig. Obwohl eine sehr schöne Badewanne im Zimmer vorhanden war, gab es nur sehr kaltes Wasser.",,0,0,
Adhi,Indonesia,Twin Room with Mountain View,1 night,Family,04-01-2025 00:00:00,Pleasant,6.0,id,"Tempat nyaman,adem tapi breakfast nya kurang karena staf nya ga teliti",,"title: Pleasant. liked: Tempat nyaman,adem tapi breakfast nya kurang karena staf nya ga teliti.",,0,0,
Yanti,Indonesia,Double Room with Mountain View,1 night,Family,03-09-2025 00:00:00,Recomended,10.0,id,Breakfast nya enak Kamar bersih Kebun yg indah,Bukan dari pengelola Tp lokasi pas pinggir jalan Terdengar jelas suara kendaraan lalu lalang,title: Recomended. liked: Breakfast nya enak Kamar bersih Kebun yg indah. disliked: Bukan dari pengelola Tp lokasi pas pinggir jalan Terdengar jelas suara kendaraan lalu lalang.,,0,0,
Yana,Russia,Double Room with Mountain View,1 night,Family,03-05-2025 00:00:00,Очень классное место ❤️,10.0,ru,Все прекрасно!!!,Подушки для сна ужасные (,title: Очень классное место ❤️. liked: Все прекрасно!!! disliked: Подушки для сна ужасные (,,0,0,
Yana,Russia,Double Room with Mountain View,1 night,Family,03-05-2025 00:00:00,Прекрасное место!,10.0,ru,"Очень приятное уютное место. Чистые продуманные домики. Ванна с горячей водой! Что редкость на Бали. Завтраки на веранде. Вообще место прекрасное, жаль, что ранишь не останавливались в этом отеле, боялись шума с дороги. Но довольно тихо. Дорогу почти не слышно. Цена качество идеально!!! Вернемся еще!","Все супер, кроме подушек для сна. Пожалуйста замените подушки для сна.","title: Прекрасное место! liked: Очень приятное уютное место. Чистые продуманные домики. Ванна с горячей водой! Что редкость на Бали. Завтраки на веранде. Вообще место прекрасное, жаль, что ранишь не останавливались в этом отеле, боялись шума с дороги. Но довольно тихо. Дорогу почти не слышно. Цена качество идеально!!! Вернемся еще! disliked: Все супер, кроме подушек для сна. Пожалуйста замените подушки для сна.",,0,0,
Zlata,Ukraine,Double Room with Mountain View,2 nights,Couple,02-21-2025 00:00:00,Exceptional,10.0,uk,"Все дуже сподобалось!Затишний та великий номер.Ванна - просто супер!Є альтанки,де можна посидіти та насолоджуватись видом на гори і ще чудовий балкончик.Приїдемо ще раз обов'язково!Сніданок був смачним і був включений у вартість.Персонал привітний та завжди радий допомогти!",,"title: Exceptional. liked: Все дуже сподобалось!Затишний та великий номер.Ванна - просто супер!Є альтанки,де можна посидіти та насолоджуватись видом на гори і ще чудовий балкончик.Приїдемо ще раз обов'язково!Сніданок був смачним і був включений у вартість.Персонал привітний та завжди радий допомогти!",,0,0,
Halsband,Germany,Double Room with Mountain View,1 night,Couple,02-17-2025 00:00:00,Exceptional,10.0,de,Etwas laut an der Straße,,title: Exceptional. liked: Etwas laut an der Straße.,,0,0,
Aušra,Lithuania,Double Room with Mountain View,1 night,Couple,02-06-2025 00:00:00,"Pasakiška viešnagė, kurią kitais metais norėtume pakartoti😉",10.0,lt,"Nuostabus, rūpestingas personalas. Teritorija labai tvarkinga kaip ir namukas. Augmenija taip gražiai susodinta kad jautiesi kaip pasakoj. Namukas erdvus, puikiai išplanuotas su balkonu ir nuostabiu vaizdu. Labai patiko jog ryte netikėtai išskrido iš šalia esančio didelio medžio labai triukšmavę vabzdžiai ir galėjome ramiai miegoti.",,"title: Pasakiška viešnagė, kurią kitais metais norėtume pakartoti😉. liked: Nuostabus, rūpestingas personalas. Teritorija labai tvarkinga kaip ir namukas. Augmenija taip gražiai susodinta kad jautiesi kaip pasakoj. Namukas erdvus, puikiai išplanuotas su balkonu ir nuostabiu vaizdu. Labai patiko jog ryte netikėtai išskrido iš šalia esančio didelio medžio labai triukšmavę vabzdžiai ir galėjome ramiai miegoti.",,0,0,
Ilia,Russia,Double Room with Mountain View,1 night,Couple,01-06-2025 00:00:00,Exceptional,10.0,ru,"Чисто и уютно, остановился бы снова",,"title: Exceptional. liked: Чисто и уютно, остановился бы снова.",,0,0,
