username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Aleksandra,Australia,Deluxe Villa,1 night,Couple,01-29-2026 00:00:00,Great location,10.0,en,Very beautiful place! Lovely location with great staff. Good food but you need to be firm with vegetarian vegan food they have it just not keen to make it 😂,,title: Great location. liked: Very beautiful place! Lovely location with great staff. Good food but you need to be firm with vegetarian vegan food they have it just not keen to make it 😂.,title: Great location. liked: Very beautiful place! Lovely location with great staff. Good food but you need to be firm with vegetarian vegan food they have it just not keen to make it 😂.,0,0,"Dear Aleksandra, Thank you very much for your kind review. We’re delighted to hear that you enjoyed the beauty of the property, our location, and the service from our team. We’re also glad you liked the food. We appreciate your feedback regarding vegetarian and vegan options. Please rest assured that we do offer these choices, and we will continue to improve our communication and attentiveness to ensure all dietary preferences are well accommodated. Thank you once again, and we look forward to welcoming you back in the future. Warm regards, Putu Andre Operational Manager"
Brendon,Australia,Superior Villa,1 night,Couple,10-22-2025 00:00:00,Good,7.0,en,Location,,title: Good. liked: Location.,title: Good. liked: Location.,0,0,
Helg,New Zealand,Standard Villa,1 night,Solo traveller,05-12-2025 00:00:00,Very good,8.0,en,Breakfast was good and location was good to the places we were visiting.,,title: Very good. liked: Breakfast was good and location was good to the places we were visiting.,title: Very good. liked: Breakfast was good and location was good to the places we were visiting.,0,0,
I,Indonesia,Villa,1 night,Couple,05-06-2025 00:00:00,Comfortable.,8.0,en,Feel like back to nature and located right next to the lake.,"Feel like staff didn’t check the gas for the hot water, there still small details that need to be check when guests checking in.","title: Comfortable. liked: Feel like back to nature and located right next to the lake. disliked: Feel like staff didn’t check the gas for the hot water, there still small details that need to be check when guests checking in.","title: Comfortable. liked: Feel like back to nature and located right next to the lake. disliked: Feel like staff didn’t check the gas for the hot water, there still small details that need to be check when guests checking in.",0,0,
Adèle,France,Standard Villa,2 nights,Couple,02-24-2025 00:00:00,Cosy and comfy in a peaceful natural environment !,9.0,en,"The staff is very nice and helpful, dinner & breakfast were amazing, very quiet and beautiful place and neighbourhood, the rooms are beautifuly made and the beds are very clean and comfy ! After staying 2 night there, I definitely recommend.",It's not a problem but you just need to know that the accomodation is not in the center (20 mn walk along the main road) and that you cannot walk that much near the lake.,"title: Cosy and comfy in a peaceful natural environment ! liked: The staff is very nice and helpful, dinner & breakfast were amazing, very quiet and beautiful place and neighbourhood, the rooms are beautifuly made and the beds are very clean and comfy ! After staying 2 night there, I definitely recommend. disliked: It's not a problem but you just need to know that the accomodation is not in the center (20 mn walk along the main road) and that you cannot walk that much near the lake.","title: Cosy and comfy in a peaceful natural environment ! liked: The staff is very nice and helpful, dinner & breakfast were amazing, very quiet and beautiful place and neighbourhood, the rooms are beautifuly made and the beds are very clean and comfy ! After staying 2 night there, I definitely recommend. disliked: It's not a problem but you just need to know that the accomodation is not in the center (20 mn walk along the main road) and that you cannot walk that much near the lake.",0,0,
Theresia,Singapore,Deluxe Villa,1 night,Family,02-22-2025 00:00:00,Really enjoy our stay,8.0,en,Staff very helpful and the room is quite spacious,Smell of toilet paper.,title: Really enjoy our stay. liked: Staff very helpful and the room is quite spacious. disliked: Smell of toilet paper.,title: Really enjoy our stay. liked: Staff very helpful and the room is quite spacious. disliked: Smell of toilet paper.,0,0,
Anna,Russia,Standard Villa,1 night,Couple,11-16-2024 00:00:00,Very nice cottages,9.0,en,"Rooms are spacious Staff is super friendly Location is close to sights, but quiet","Lots of flies, but it is everywhere in the north:) Perhaps flies shield would be a good idea. A small window in the bathroom would be great too","title: Very nice cottages. liked: Rooms are spacious Staff is super friendly Location is close to sights, but quiet. disliked: Lots of flies, but it is everywhere in the north:) Perhaps flies shield would be a good idea. A small window in the bathroom would be great too.","title: Very nice cottages. liked: Rooms are spacious Staff is super friendly Location is close to sights, but quiet. disliked: Lots of flies, but it is everywhere in the north:) Perhaps flies shield would be a good idea. A small window in the bathroom would be great too.",0,0,"Dear Ms. Anna, Thank you very much for spending your time to wrote a meaningful review of our property. We are thrilled to know that you love our place and the location. We thank you for your understanding that almost all over north area and we have pretend this by doing a mist and pest control twice in a month and i think your idea will be very good to help the situation. Ms. Anna, thank you once again and we wish to welcoming you again in our better circumstances. Regards, Putu Andre"
Kristian,United Kingdom,Standard Villa,1 night,Couple,10-05-2024 00:00:00,Happy with my stay overall.,7.0,en,Nice place with friendly staff. Close to the temple and botanical gardens so an ideal location to visit them.,"food at the restaurant is okay although portions were pretty small, especially the breakfast.","title: Happy with my stay overall. liked: Nice place with friendly staff. Close to the temple and botanical gardens so an ideal location to visit them. disliked: food at the restaurant is okay although portions were pretty small, especially the breakfast.","title: Happy with my stay overall. liked: Nice place with friendly staff. Close to the temple and botanical gardens so an ideal location to visit them. disliked: food at the restaurant is okay although portions were pretty small, especially the breakfast.",0,0,"Dear Mr. Kristian, Thank you very much for spending your time to wrote a meaningful review of our property. We are thrilled to know that you love our place and the location. If times brought you back again to Bali, we wish to welcoming you again in our better circumstances. Regards, Putu Andre"
Giorgia,New Zealand,Standard Villa,2 nights,Couple,09-13-2024 00:00:00,Amazing stay!!,8.0,en,"We stayed at Navalia Villa for two nights and we were really happy with our stay! The Staff is super friendly and helpful, they even helped us remove a spider from the room cause we were too afraid to do it on our own🤗 The room was nice and comfortable and the activities around the area are all reachable by scooter in 15-20 min. You can also rent your scooter here for a good price!",The room might need a little bit of attention in the corners but apart from that it was amazing,"title: Amazing stay!! liked: We stayed at Navalia Villa for two nights and we were really happy with our stay! The Staff is super friendly and helpful, they even helped us remove a spider from the room cause we were too afraid to do it on our own🤗 The room was nice and comfortable and the activities around the area are all reachable by scooter in 15-20 min. You can also rent your scooter here for a good price! disliked: The room might need a little bit of attention in the corners but apart from that it was amazing.","title: Amazing stay!! liked: We stayed at Navalia Villa for two nights and we were really happy with our stay! The Staff is super friendly and helpful, they even helped us remove a spider from the room cause we were too afraid to do it on our own🤗 The room was nice and comfortable and the activities around the area are all reachable by scooter in 15-20 min. You can also rent your scooter here for a good price! disliked: The room might need a little bit of attention in the corners but apart from that it was amazing.",0,0,"Dear Ms. Georgia, It was a pleasure to have you here with us during your stay in Bali. We do apologize about the spider, although we always try to avoid them but due to we are located in plateau area and in the middle of vegetable farm, they always there sometimes. Thank you for the feedback on the cleanliness, this is very useful for us toward our improvement. If times brought you back again to Bali, our door is always open for you to coming back. Have a great day! Regards, Putu Andre"
Niki,Australia,Superior Villa,1 night,Couple,06-20-2024 00:00:00,A new hotel which will get better and better.,7.0,en,"We could walk to the lake easily, which was lovely. The bungalow had a lovely high arched roof.","The restaurant was not really very together, but the place is new so I imagine it will all get better.","title: A new hotel which will get better and better. liked: We could walk to the lake easily, which was lovely. The bungalow had a lovely high arched roof. disliked: The restaurant was not really very together, but the place is new so I imagine it will all get better.","title: A new hotel which will get better and better. liked: We could walk to the lake easily, which was lovely. The bungalow had a lovely high arched roof. disliked: The restaurant was not really very together, but the place is new so I imagine it will all get better.",0,0,"Dear Mrs. Niki, Thank you very much for your feedback regarding your stay. We are glad to know that you love the architecture of our deluxe room. And also thank you for believing in us as a place for your holiday in Bali. We always look forward to welcoming you again in the future. Kind Regards, Putu Andre"
Pramit,India,Villa,1 night,Group,05-27-2024 00:00:00,Nice and comfy for an overnight stay,7.0,en,The Villas look good and are comfortable The staff is great The lake is about 5 minute walk Good food,Bathroom didn’t have any ventilation Limited food options,title: Nice and comfy for an overnight stay. liked: The Villas look good and are comfortable The staff is great The lake is about 5 minute walk Good food. disliked: Bathroom didn’t have any ventilation Limited food options.,title: Nice and comfy for an overnight stay. liked: The Villas look good and are comfortable The staff is great The lake is about 5 minute walk Good food. disliked: Bathroom didn’t have any ventilation Limited food options.,0,0,"Dear Mr. pramit, Thank you very much for spending your time to wrote a meaningful review for us. Your detailed review is helping us towards our improvement. Should time brought you back again to Bali, we are here looking forward to welcoming you back in our tiny cabin in Bedugul. Regards, Putu Andre"
Rasfarin,Singapore,Villa,2 nights,Family,05-06-2024 00:00:00,Good,7.0,en,Place was peaceful and serene. Good for couple but not with a family of five.,"Far from Bedugul center, feel isolated. Room was small.","title: Good. liked: Place was peaceful and serene. Good for couple but not with a family of five. disliked: Far from Bedugul center, feel isolated. Room was small.","title: Good. liked: Place was peaceful and serene. Good for couple but not with a family of five. disliked: Far from Bedugul center, feel isolated. Room was small.",0,0,"Dear Mr. Rais, Warm greetings from Bedugul. Thank you for choosing us for the place to spend your time in Bedugul. It is true that the capacity of the room is maximum for 3 person, in the room that you booked, we have 1 queen size bed and 1 futon single bed in separate room. We would love to welcome you back in the future. Regards, Putu Andre"
Aakanksha,India,Standard Villa,1 night,Couple,04-25-2024 00:00:00,New constructed hotel near the lake,9.0,en,Comfortable room,No exhaust fan in the toilet No view of the lake,title: New constructed hotel near the lake. liked: Comfortable room. disliked: No exhaust fan in the toilet No view of the lake.,title: New constructed hotel near the lake. liked: Comfortable room. disliked: No exhaust fan in the toilet No view of the lake.,0,0,"Dear Mr. Aakanksha, Thank you for your kind review and highlighting our toilet and the view. We are just across of the lake and the view is from our own garden only. Lake is just in front of our gate. Thank you once again, look forward to welcoming you back again in the future. Regards, Putu Andre"
Arek,Germany,Villa,1 night,Family,04-12-2024 00:00:00,A nice place in not so nice location,7.0,en,"The staff were amazing - very polite, forthcoming and spoke English. We asked for our bungalow to be changed (for a smaller one but with a tighter roof, as we were afraid insects would be coming in) and they did it straight away. We ate dinner and breakfast onsite and both were good. If you want beer however, you need to bring your own. The room itself was good, clean, enough space and comfy beds.","The place is a bit of work in progress, the bungalows are just in a narrow field, some are still being build. The location is not great. We came from Ubud to do sightseeing in the north of Bali and we could have just gone back instead of staying here to be honest, as you are in the middle of nowhere. From the property you can walk to a small shop or to the lake, anywhere else you would need to take a taxi or ride a moped. The nearby lake (5 mins) is lined with rubbish, which is very depressing - you can skip a visit to the lake altogether.","title: A nice place in not so nice location. liked: The staff were amazing - very polite, forthcoming and spoke English. We asked for our bungalow to be changed (for a smaller one but with a tighter roof, as we were afraid insects would be coming in) and they did it straight away. We ate dinner and breakfast onsite and both were good. If you want beer however, you need to bring your own. The room itself was good, clean, enough space and comfy beds. disliked: The place is a bit of work in progress, the bungalows are just in a narrow field, some are still being build. The location is not great. We came from Ubud to do sightseeing in the north of Bali and we could have just gone back instead of staying here to be honest, as you are in the middle of nowhere. From the property you can walk to a small shop or to the lake, anywhere else you would need to take a taxi or ride a moped. The nearby lake (5 mins) is lined with rubbish, which is very depressing - you can skip a visit to the lake altogether.","title: A nice place in not so nice location. liked: The staff were amazing - very polite, forthcoming and spoke English. We asked for our bungalow to be changed (for a smaller one but with a tighter roof, as we were afraid insects would be coming in) and they did it straight away. We ate dinner and breakfast onsite and both were good. If you want beer however, you need to bring your own. The room itself was good, clean, enough space and comfy beds. disliked: The place is a bit of work in progress, the bungalows are just in a narrow field, some are still being build. The location is not great. We came from Ubud to do sightseeing in the north of Bali and we could have just gone back instead of staying here to be honest, as you are in the middle of nowhere. From the property you can walk to a small shop or to the lake, anywhere else you would need to take a taxi or ride a moped. The nearby lake (5 mins) is lined with rubbish, which is very depressing - you can skip a visit to the lake altogether.",1,0,
Amelie,Austria,Deluxe Villa,2 nights,Couple,04-12-2024 00:00:00,We liked our stay there but it wasn‘t exceptional. The staff was friendly and the rooms clean.,7.0,en,The staff was nice and the bungalow also cute.,The location wasn‘t the best. Also the breakfast could be improved to make pancakes or omletts inclusive as well.,title: We liked our stay there but it wasn‘t exceptional. The staff was friendly and the rooms clean. liked: The staff was nice and the bungalow also cute. disliked: The location wasn‘t the best. Also the breakfast could be improved to make pancakes or omletts inclusive as well.,title: We liked our stay there but it wasn‘t exceptional. The staff was friendly and the rooms clean. liked: The staff was nice and the bungalow also cute. disliked: The location wasn‘t the best. Also the breakfast could be improved to make pancakes or omletts inclusive as well.,2,0,"Dear Ms. Amelie, Thank you for taking up your time to wrote a review for us. All of your feedback is received and help us toward our improvement. Thank you for the head up about our breakfast that we serve ala carte, we will do our best to improve the inclusion. Thank you once again and hopefully we could welcoming you again in our better circumstances. Kind Regards, Andre"
Chris,United Kingdom,Villa,2 nights,Couple,04-06-2024 00:00:00,Pleasant hotel with limited restaurant facilities,7.0,en,"Don’t be offput by the building-site appearance of the parking area! Room very nice and tranquil. Staff very helpful. Food in restaurant mostly good, but limited menu","The access road is controlled and ‘internationals’ are charged and entry fee of 30,000 rp each- the gate is less than 100m from the hotel The hotel is across the road and down-hill from the lake- don’t expect lake views!! Restaurant does not have beer on menu- helpful staff able to precure but at 100% mark-up price. Mee and rice dishes great but treat the desert menu with caution: Tried “roti” desert dishes- these turned out to be plain white bread, toasted and smeared with jam/ nutella… Walk to town manageable but not very pleasant-can walk along the highway in reasonable safety of there is a foot path which winds mainly on lake side of the highway but is very messy","title: Pleasant hotel with limited restaurant facilities. liked: Don’t be offput by the building-site appearance of the parking area! Room very nice and tranquil. Staff very helpful. Food in restaurant mostly good, but limited menu. disliked: The access road is controlled and ‘internationals’ are charged and entry fee of 30,000 rp each- the gate is less than 100m from the hotel The hotel is across the road and down-hill from the lake- don’t expect lake views!! Restaurant does not have beer on menu- helpful staff able to precure but at 100% mark-up price. Mee and rice dishes great but treat the desert menu with caution: Tried “roti” desert dishes- these turned out to be plain white bread, toasted and smeared with jam/ nutella… Walk to town manageable but not very pleasant-can walk along the highway in reasonable safety of there is a foot path which winds mainly on lake side of the highway but is very messy.","title: Pleasant hotel with limited restaurant facilities. liked: Don’t be offput by the building-site appearance of the parking area! Room very nice and tranquil. Staff very helpful. Food in restaurant mostly good, but limited menu. disliked: The access road is controlled and ‘internationals’ are charged and entry fee of 30,000 rp each- the gate is less than 100m from the hotel The hotel is across the road and down-hill from the lake- don’t expect lake views!! Restaurant does not have beer on menu- helpful staff able to precure but at 100% mark-up price. Mee and rice dishes great but treat the desert menu with caution: Tried “roti” desert dishes- these turned out to be plain white bread, toasted and smeared with jam/ nutella… Walk to town manageable but not very pleasant-can walk along the highway in reasonable safety of there is a foot path which winds mainly on lake side of the highway but is very messy.",1,0,"Dear Mr. Chris, Thank you for taking up your time to wrote a review for us. All of your feedback is received and help us toward our improvement. We are on our way to expanding our menu and now beers is available, some menu is replaces already. Yes you are correct that we didn't have a lake view as we are located across the lake which still very easy access to it. Please accept our sincere apologize regarding your experience, if there is a chance, allow us to welcoming you our your relative again in our better circumstances. Kind Regards, Putu Andre"
De,Italy,Standard Villa,1 night,Couple,03-29-2024 00:00:00,Good,7.0,en,The host provided me with all the details before my arrival.,,title: Good. liked: The host provided me with all the details before my arrival.,title: Good. liked: The host provided me with all the details before my arrival.,0,0,"Dear Mr/s De Rosa, Thank you very much for your kind review. We looking forward to welcoming you again if time brought you back again to our lovely island, Bali. Regards, Putu Andre"
Nathalie,Australia,Deluxe Villa,1 night,Couple,02-24-2024 00:00:00,Just lovely.,8.0,en,The staff were so lovely and the beds were very comfortable. Such a peaceful place and right next to the lake.,The bathroom was a little tired and the toilet roll holder was a bit close to the shower,title: Just lovely. liked: The staff were so lovely and the beds were very comfortable. Such a peaceful place and right next to the lake. disliked: The bathroom was a little tired and the toilet roll holder was a bit close to the shower.,title: Just lovely. liked: The staff were so lovely and the beds were very comfortable. Such a peaceful place and right next to the lake. disliked: The bathroom was a little tired and the toilet roll holder was a bit close to the shower.,0,0,"Dear Nathalie, We sincerely appreciate you affording your valuable time and completing our survey which provides us treasured insight about your stay. First and foremost, we would like to express our most sincere apology for the shortcomings you encountered during your stay related to the bathroom and toilet roll design. Your feedback is received with great interest towards our continuous improvement and we sincerely apologize for any disturbance these and other points may have caused you. On a positive note, we’re pleased to read you enjoyed your stay, our location, our staff and the comfort bed. Should your travels return you to the cold weather of Bedugul, we would be honored to welcome you back. Regards, Putu Andre"
Robin,France,Standard Villa,1 night,Solo traveller,02-16-2024 00:00:00,Very good,8.0,en,No hot water,,title: Very good. liked: No hot water.,title: Very good. liked: No hot water.,0,0,"Dear Mr. Robin, Thank you very much for taking up your time to wrote a valuable review for us. All of the feedback is accepted towards our improvement. If time brought you back again to Bedugul, we would like to welcoming you again in our better circumstances. Kind Regards, Putu Andre - Operational Manager"
Dheny,Indonesia,Standard Villa,2 nights,Couple,02-04-2024 00:00:00,Calming villa close to Beratan Lake,9.0,en-us,Calming and relaxing villa. Fresh and clean air. Breathtaking view of hill and forest with mist in the morning. Close to Beratan lake and Pura Ulun Danu Beratan. Very helpful staff. Don’t hesitate to ask for additional request as the staff might give complimentary treats.,No air circulation in the bathroom.,title: Calming villa close to Beratan Lake. liked: Calming and relaxing villa. Fresh and clean air. Breathtaking view of hill and forest with mist in the morning. Close to Beratan lake and Pura Ulun Danu Beratan. Very helpful staff. Don’t hesitate to ask for additional request as the staff might give complimentary treats. disliked: No air circulation in the bathroom.,title: Calming villa close to Beratan Lake. liked: Calming and relaxing villa. Fresh and clean air. Breathtaking view of hill and forest with mist in the morning. Close to Beratan lake and Pura Ulun Danu Beratan. Very helpful staff. Don’t hesitate to ask for additional request as the staff might give complimentary treats. disliked: No air circulation in the bathroom.,1,0,"Dear Mr. Dheny, Thank you very much for taking up your time to wrote a valuable review for us. All of the feedback is accepted towards our improvement. If time brought you back again to Bedugul, we would like to welcoming you again in our better circumstances. Kind Regards, Putu Andre Operational Manager"
Sasiorn,Thailand,Deluxe Villa,1 night,Family,01-29-2024 00:00:00,Hotel for rehab,9.0,en,"Lake view is so stunning.,the fresh air from the mountain.","Nothing,everything is good","title: Hotel for rehab. liked: Lake view is so stunning.,the fresh air from the mountain. disliked: Nothing,everything is good.","title: Hotel for rehab. liked: Lake view is so stunning.,the fresh air from the mountain. disliked: Nothing,everything is good.",0,0,"Dear Mr/s. Saisorn, Thank you very much for taking up your valuable time to wrote us a valuable review We are looking forward to welcoming you back again in our better circumstances. Kind Regards, Andreya Iswara"
Shahyad,Canada,Standard Villa,2 nights,Couple,01-27-2024 00:00:00,Cute little spot,8.0,en-us,"Cosy spot , still getting built , little noise but all good",They need a fan for the bathrooms ..,"title: Cute little spot. liked: Cosy spot , still getting built , little noise but all good. disliked: They need a fan for the bathrooms ..","title: Cute little spot. liked: Cosy spot , still getting built , little noise but all good. disliked: They need a fan for the bathrooms ..",0,0,"Dear Mr/s. Shahyad, Thank you very much for taking up your valuable time to wrote us a valuable review We are looking forward to welcoming you back again in our better circumstances. Kind Regards, Andreya Iswara"
Rathgalla,Australia,Deluxe Villa,2 nights,Couple,01-16-2024 00:00:00,Superb,9.0,en,Comfortable villas.. Friendly staff who are very accommodating and helpful. Close to the lake. Morning walk 🚶‍♀️ ✨️ 💕. Beautiful scenery and good weather 👌 We will visit again,Hot water had issues... no air-conditioning.,title: Superb. liked: Comfortable villas.. Friendly staff who are very accommodating and helpful. Close to the lake. Morning walk 🚶‍♀️ ✨️ 💕. Beautiful scenery and good weather 👌 We will visit again. disliked: Hot water had issues... no air-conditioning.,title: Superb. liked: Comfortable villas.. Friendly staff who are very accommodating and helpful. Close to the lake. Morning walk 🚶‍♀️ ✨️ 💕. Beautiful scenery and good weather 👌 We will visit again. disliked: Hot water had issues... no air-conditioning.,0,0,"Dear Rathgalla Shiyanga, We are all so happy to know that you've enjoy your stay with us. We do apologize regarding the hot water issue that ruin your stay. If time brought you back again to Bedugul, we would definitely love to welcoming you back again in our better circumstances. Kind Regards, Andre Operations Manager"
Feancois,Indonesia,Standard Villa,2 nights,Family,12-19-2023 00:00:00,Near the lake and walking distance from botanical gardens. Enjoy some of the local living.,9.0,en,The view and comfortable rooms.,None,title: Near the lake and walking distance from botanical gardens. Enjoy some of the local living. liked: The view and comfortable rooms. disliked: None.,title: Near the lake and walking distance from botanical gardens. Enjoy some of the local living. liked: The view and comfortable rooms. disliked: None.,0,0,"Dear Mr. Feancois, Thank you very much for your valuable review. We are glad to know that you enjoyed the ambiance or the local living in Bedugul. We looking forward to welcoming you back if time brought you back again to Bedugul. Regards, Andre"
Ida,Indonesia,Villa,2 nights,Group,12-19-2023 00:00:00,Would come back definitely,8.0,en,Breakfast was simple but delicious. Location is great,,title: Would come back definitely. liked: Breakfast was simple but delicious. Location is great.,title: Would come back definitely. liked: Breakfast was simple but delicious. Location is great.,0,0,"Dear Ibu Ida, Thank you very much for your valuable review. We all here looking forward to welcoming you again in our better circumstances. Regards, Andre"
Kavitha,United States,Standard Villa,2 nights,Solo traveller,10-09-2023 00:00:00,Great hotel off the beaten path,7.0,en-us,Nice villa and restaurant on site. Off the beaten path,Hard to find transportation options in this part of Bali. Very difficult to get around and not touristy.,title: Great hotel off the beaten path. liked: Nice villa and restaurant on site. Off the beaten path. disliked: Hard to find transportation options in this part of Bali. Very difficult to get around and not touristy.,title: Great hotel off the beaten path. liked: Nice villa and restaurant on site. Off the beaten path. disliked: Hard to find transportation options in this part of Bali. Very difficult to get around and not touristy.,1,0,"Dear Ms. Kavitha Thank you for spending your time to wrote a valuable review for us, it helps us towards our improvement. If time brought you back again to Bedugul, we are all love to welcoming you again. Regards, Andre"
Filipe,Portugal,Standard Villa,2 nights,Couple,10-05-2023 00:00:00,Good,7.0,en,"Chilled place, a bit far away from the “center”. But with a scooter it’s ok.","The bathroom had a chlorine smell since it hasn’t any windows to pass the air. The breakfast included only fruits, coffee and nasi/mie goreng, the pancakes and fried banana was charged apart.","title: Good. liked: Chilled place, a bit far away from the “center”. But with a scooter it’s ok. disliked: The bathroom had a chlorine smell since it hasn’t any windows to pass the air. The breakfast included only fruits, coffee and nasi/mie goreng, the pancakes and fried banana was charged apart.","title: Good. liked: Chilled place, a bit far away from the “center”. But with a scooter it’s ok. disliked: The bathroom had a chlorine smell since it hasn’t any windows to pass the air. The breakfast included only fruits, coffee and nasi/mie goreng, the pancakes and fried banana was charged apart.",0,0,"Dear Mr. Filipe, Thank you very much for your spending your precious time to wrote a valuable review for us. Such a valuable feedback for our fresh and newly open cottages in this area. Of note, we notice that we didn't have a circulation windows due to there was a farm beside us and we were worried about too many bugs getting into the bathroom. We will look for other ways to ensure maximum comfort for our guests. We look forward to welcoming you again here if time brings you back again to Bedugul. Regards, Andre"
Harang,France,Standard Villa,2 nights,Couple,03-16-2026 00:00:00,Exceptional,10.0,en,All was very nice,Ras,title: Exceptional. liked: All was very nice. disliked: Ras.,title: Exceptional. liked: All was very nice. disliked: Ras.,0,0,
Frank,Netherlands,Superior Villa,7 nights,Couple,12-08-2025 00:00:00,Colder place than expected,6.0,en,"The staff was nice, kind yet a bit young and unexperienced, in my opinion.","Mostly the weather, cloudy, rainy, cold! We left early","title: Colder place than expected. liked: The staff was nice, kind yet a bit young and unexperienced, in my opinion. disliked: Mostly the weather, cloudy, rainy, cold! We left early.","title: Colder place than expected. liked: The staff was nice, kind yet a bit young and unexperienced, in my opinion. disliked: Mostly the weather, cloudy, rainy, cold! We left early.",1,0,
Maciej,Poland,Superior Villa,1 night,Solo traveller,12-02-2025 00:00:00,Good Location,6.0,en,The villa is close to the lake and to a hiking trail.,The room was moist. It was difficult to dry clothes inside. Fungus was growing in the bathroom due to lack of ventilation. The furniture was in poor condition. Bedsheets had some random stains.,title: Good Location. liked: The villa is close to the lake and to a hiking trail. disliked: The room was moist. It was difficult to dry clothes inside. Fungus was growing in the bathroom due to lack of ventilation. The furniture was in poor condition. Bedsheets had some random stains.,title: Good Location. liked: The villa is close to the lake and to a hiking trail. disliked: The room was moist. It was difficult to dry clothes inside. Fungus was growing in the bathroom due to lack of ventilation. The furniture was in poor condition. Bedsheets had some random stains.,0,0,
Cameron,Australia,Villa,1 night,Group,09-14-2025 00:00:00,Very peaceful and relaxing place to visit. I want to spend more time there.,10.0,en,"Beautiful interior and exterior architecture, nicely maintained gardens.",Needed another quilt on the bed. It was cold there!,"title: Very peaceful and relaxing place to visit. I want to spend more time there. liked: Beautiful interior and exterior architecture, nicely maintained gardens. disliked: Needed another quilt on the bed. It was cold there!","title: Very peaceful and relaxing place to visit. I want to spend more time there. liked: Beautiful interior and exterior architecture, nicely maintained gardens. disliked: Needed another quilt on the bed. It was cold there!",0,0,
Thilo,Indonesia,Villa,1 night,Group,09-02-2025 00:00:00,Hotel seems to cater mainly for local guests and has little experience with western guests.,3.0,en,"No warm water in all 3 bungalows. After staff repaired the hot water system (so they said) there was still no warm water. Though staff tried, the service was generally very basic and extremely slow and had no knowledge of the tourist area around them.",,"title: Hotel seems to cater mainly for local guests and has little experience with western guests. liked: No warm water in all 3 bungalows. After staff repaired the hot water system (so they said) there was still no warm water. Though staff tried, the service was generally very basic and extremely slow and had no knowledge of the tourist area around them.","title: Hotel seems to cater mainly for local guests and has little experience with western guests. liked: No warm water in all 3 bungalows. After staff repaired the hot water system (so they said) there was still no warm water. Though staff tried, the service was generally very basic and extremely slow and had no knowledge of the tourist area around them.",0,0,
Annette,New Zealand,Standard Villa,2 nights,Couple,04-21-2025 00:00:00,Pleasant,6.0,en,Adi was wonderful and so welcoming and helpful. Rooms were nice.,"Thought location from maps was on lake, but it has no lake view as on other side. Damp smell.","title: Pleasant. liked: Adi was wonderful and so welcoming and helpful. Rooms were nice. disliked: Thought location from maps was on lake, but it has no lake view as on other side. Damp smell.","title: Pleasant. liked: Adi was wonderful and so welcoming and helpful. Rooms were nice. disliked: Thought location from maps was on lake, but it has no lake view as on other side. Damp smell.",0,0,"Dear Ms. Annete Thank you very much for your review for us. And thank you for your compliment to our staff, Adi. Regarding the lake view, we actually has mentioned it in our page and our picture that indicate where our location is. We would like to inform a clear direction and condition of our location. Again, thank you very much for the review and your stay. Look forward to welcoming you again. Regards, Putu Andre"
Asmara,Indonesia,Standard Villa,1 night,Family,01-21-2025 00:00:00,Wonderfull experience with family,10.0,en,"Great place near from the lake, about 10 mins from the center. To get the place guest need to pay IDR10,000 for entrance fee due to located a t conservation area and only pay once for entire stay. The breakfast was nice and the price is affordable compare to any place around. Staff were nice and give their best to make the stay awesome.",None. Overall I’m satisfied.,"title: Wonderfull experience with family. liked: Great place near from the lake, about 10 mins from the center. To get the place guest need to pay IDR10,000 for entrance fee due to located a t conservation area and only pay once for entire stay. The breakfast was nice and the price is affordable compare to any place around. Staff were nice and give their best to make the stay awesome. disliked: None. Overall I’m satisfied.","title: Wonderfull experience with family. liked: Great place near from the lake, about 10 mins from the center. To get the place guest need to pay IDR10,000 for entrance fee due to located a t conservation area and only pay once for entire stay. The breakfast was nice and the price is affordable compare to any place around. Staff were nice and give their best to make the stay awesome. disliked: None. Overall I’m satisfied.",0,0,
